"Data Export Generated on Thu Nov 02 02:10:37 PDT 2017"
"Survey ID 5742959"
"Response ID","IP Address","Timestamp (MM/dd/yyyy)","Duplicate","Time Taken to Complete (Seconds)","Seq. Number","External Reference","Custom Variable 1","Custom Variable 2","Custom Variable 3","Custom Variable 4","Custom Variable 5","Custom Variable 6","Custom Variable 7","Custom Variable 8","Custom Variable 9","Custom Variable 10","Respondent Email","Email List","Country Code","Region","1 - Q19","2 - Q15","3 - Q20","3 - Q20","4 - staff_type","5 - diaverum expected","6 - diaverum tools","7 - diaverum motivated","8 - diaverum support","9 - diaverum strategy","10 - diaverum contribute","11 - diaverum valued","12 - diaverum achieve","13 - diaverum improve quality","14 - Diaverum like to work","15 - diaverum feedback","16 - diaverum recommend","17 - free_text","18 - Q19",""
"29069879","201.216.245.145","10/31/2017 08:55:20","0","491","1","","","","","Uruguay","Uruguay OH","","","","","4","","","AR","07","","","21","34","2","5","5","5","4","4","4","5","4","5","5","5","5","Buen dialogo, comunicación interés en alcanzar objetivos, interés por los pacientes.","",""
"29069902","175.158.216.24","10/31/2017 08:55:52","0","202","1","","","","","Saudi Arabia","Madinah 1","","","","","0","","","PH","","","","17","139","1","4","4","4","3","3","4","3","3","3","4","3","3","The facilities. ","",""
"29069927","217.116.5.89","10/31/2017 08:56:27","0","359","1","","","","","Spain","Spain HQ","","","","","4","","","ES","","","","18","65","2","3","4","3","4","3","4","3","5","5","4","3","4","Considero que el ambiente de trabajo es bueno y que contamos con un gran equipo. Por otra parte se podría mejorar la comunicación interna entre las áreas/departamentos y el feedback y seguimiento de resultados.","",""
"29069950","213.63.135.82","10/31/2017 08:56:55","0","41","1","","","","","Portugal","SPD - Socied. Port. de Diálise","","","","","5","","","PT","14","","","14","219","1","4","4","4","4","4","4","4","4","4","4","4","4","","",""
"29070120","201.216.245.145","10/31/2017 09:00:34","0","25","1","","","","","Argentina","Avellaneda","","","","","4","","","AR","07","","","1","192","2","5","","","","","","","","","","","","","",""
"29070151","213.63.135.82","10/31/2017 09:01:16","0","128","1","","","","","Portugal","Sanfil","","","","","5","","","PT","14","","","14","223","2","4","2","4","4","4","4","4","4","4","4","4","4","","",""
"29070177","213.63.135.82","10/31/2017 09:01:47","0","197","1","","","","","Portugal","Unidade de Paredes","","","","","5","","","PT","14","","","14","215","2","5","5","5","5","5","5","5","5","5","5","5","5","","",""
"29070280","213.63.135.82","10/31/2017 09:04:40","0","633","1","","","","","Portugal","Unidade de Penafiel","","","","","5","","","PT","14","","","14","217","1","4","2","3","3","2","4","3","3","5","5","4","3","Poder ser útil aos doentes","",""
"29070294","217.116.5.89","10/31/2017 09:05:00","0","200","1","","","","","Spain","Malaga","","","","","4","","","ES","","","","18","50","1","4","5","4","5","5","5","5","4","5","4","5","5","Sin duda lo que más me gusta de mi trabajo es el compañerismo que se crea entre los compañeros y la familia que se crea con los pacientes.","",""
"29070738","186.103.226.83","10/31/2017 09:17:11","0","411","1","","","","","Chile","Melipilla","","","","","4","","","CL","12","","","3","231","1","5","5","5","5","5","5","5","5","5","5","5","5","el contacto con pacientes. 
tratar de acomodar turnos para poder tener días sabados libres en el mes.","",""
"29070888","212.247.96.201","10/31/2017 09:21:08","0","248","1","","","","","Russia","Ekaterinburg","","","","","7","","","SE","27","","","16","354","1","4","4","3","3","4","4","3","3","4","5","4","4","","",""
"29070893","213.63.135.82","10/31/2017 09:21:15","0","153","1","","","","","Portugal","Unidade de Penafiel","","","","","5","","","PT","14","","","14","217","1","3","3","3","3","2","5","3","3","5","5","4","3","Ser útil aos doentes","",""
"29071018","212.247.96.201","10/31/2017 09:24:10","0","355","1","","","","","France","Epinay","","","","","2","","","SE","27","","","6","105","2","4","4","4","3","3","4","4","4","4","4","4","4","","",""
"29071071","201.216.245.145","10/31/2017 09:25:21","0","506","1","","","","","Uruguay","Crani Lagomar","","","","","4","","","AR","07","","","21","26","1","4","4","4","3","4","5","4","4","4","4","4","4","","",""
"29071283","212.247.96.201","10/31/2017 09:29:28","0","196","1","","","","","Russia","Ekaterinburg","","","","","7","","","SE","27","","","16","354","1","4","2","2","2","4","4","2","4","4","2","4","4","","",""
"29071638","201.216.245.145","10/31/2017 09:38:01","0","198","1","","","","","Argentina","San Nicolás","","","","","4","","","AR","07","","","1","187","1","4","5","5","5","5","5","5","5","5","5","5","5","Se logro el cambio desde la motivacion y la valoracion de cada empleado. Que en conjunto se puede llegar al objetivo propuesto por la compañia","",""
"29071779","201.216.245.145","10/31/2017 09:41:48","0","284","1","","","","","Argentina","Jujuy","","","","","4","","","AR","07","","","1","175","1","4","5","5","4","5","5","5","4","5","5","4","5","el trabajo en equipo es lo bueno, ","",""
"29071881","201.216.245.145","10/31/2017 09:44:33","0","270","1","","","","","Argentina","Duhau","","","","","4","","","AR","07","","","1","167","2","4","4","3","3","4","4","3","3","2","4","3","3","no tengo presión en mi trabajo diario","",""
"29071981","93.113.0.19","10/31/2017 09:47:17","0","208","1","","","","","Romania","Craiova","","","","","180","","","RO","10","","","15","276","2","4","4","3","3","3","4","4","4","4","4","3","4","Conditii bune de munca
","",""
"29072201","201.216.245.145","10/31/2017 09:52:24","0","1445","1","","","","","Argentina","San Nicolás","","","","","4","","","AR","07","","","1","187","1","4","4","2","3","2","4","3","4","2","5","4","5","Lo bueno del trabajo es que me siento comoda en el, siento responsabilidad a la hora de trabajar y creo que podria mejorar dia a dia. Podemos mejorar con un mayor insentivo y reconocimineto hacia el personal","",""
"29072361","181.1.81.213","10/31/2017 09:56:40","0","26","1","","","","","Argentina","Sarmiento","","","","","4","","","AR","24","","","1","189","2","","","","","","","","","","","","","","",""
"29072517","82.155.229.54","10/31/2017 10:00:04","0","106","1","","","","","Portugal","Sanfil","","","","","5","","","PT","07","","","14","223","1","4","3","3","4","4","5","3","4","3","4","5","4","","",""
"29073056","201.216.245.145","10/31/2017 10:13:31","0","93","1","","","","","Argentina","Santa Fe","","","","","4","","","AR","07","","","1","188","1","5","3","5","4","4","5","4","5","5","4","3","4","","",""
"29073084","213.63.135.82","10/31/2017 10:14:17","0","2","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29073116","172.23.80.111","10/31/2017 10:15:01","0","158","1","","","","","Portugal","Sanfil","","","","","5","","","","","","","14","223","1","4","2","3","3","4","5","3","3","4","4","4","3","","",""
"29073201","212.247.96.201","10/31/2017 10:16:52","0","144","1","","","","","Sweden","Sweden HQ","","","","","0","","","SE","27","","","19","123","2","5","2","5","3","5","5","5","4","5","5","5","4","","",""
"29073694","213.63.135.82","10/31/2017 10:28:15","0","19","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29073719","213.63.135.82","10/31/2017 10:28:45","0","155","1","","","","","Portugal","Unidade de Loures","","","","","0","","","PT","14","","","14","197","1","4","4","4","4","4","4","4","4","4","4","5","4","","",""
"29073879","109.0.186.1","10/31/2017 10:30:55","0","130","1","","","","","France","Marseille","","","","","2","","","FR","","","","6","108","2","5","4","4","4","4","4","4","4","4","4","4","4","projets importants
bonnes condition de travail","",""
"29074065","85.138.139.131","10/31/2017 10:35:19","0","183","1","","","","","Portugal","Sanfil","","","","","5","","","PT","07","","","14","223","1","5","5","5","4","4","5","5","4","5","4","5","4","","",""
"29074084","51.39.145.74","10/31/2017 10:35:44","0","262","1","","","","","Saudi Arabia","Al Hassa","","","","","0","","","SA","06","","","17","126","1","5","5","5","5","4","5","5","5","5","5","5","5","We have all the resources to render quality care to our patients at its best.","",""
"29074502","201.216.245.145","10/31/2017 10:44:25","0","195","1","","","","","Argentina","San Nicolás","","","","","4","","","AR","07","","","1","187","1","4","5","3","4","4","4","3","4","4","3","4","5","","",""
"29074688","213.63.135.82","10/31/2017 10:47:40","0","42","1","","","","","Portugal","Unidade de Riba de Ave","","","","","5","","","PT","14","","","14","206","1","","","","","","","","","","","","","","",""
"29075053","93.113.0.19","10/31/2017 10:54:35","0","143","1","","","","","Romania","Buzau","","","","","180","","","RO","10","","","15","273","2","5","5","5","5","5","5","5","5","5","5","5","5","","",""
"29075599","188.37.237.110","10/31/2017 11:03:09","0","123","1","","","","","Portugal","Sanfil","","","","","5","","","PT","17","","","14","223","1","4","4","3","4","4","5","4","4","4","3","3","4","","",""
"29075813","201.216.245.145","10/31/2017 11:07:55","0","589","1","","","","","Argentina","San Nicolás","","","","","4","","","AR","07","","","1","187","1","4","3","3","5","2","3","4","4","4","4","4","3","","",""
"29076044","201.216.245.145","10/31/2017 11:13:24","0","0","1","","","","","","","","","","","","","","AR","07","","","","","","","","","","","","","","","","","","","",""
"29076179","201.216.245.145","10/31/2017 11:16:24","0","311","1","","","","","Argentina","Avellaneda","","","","","4","","","AR","07","","","1","192","2","1","1","1","1","1","1","2","1","1","1","1","1","la responsabilidad del equipo por responder a todas las normas","",""
"29076181","201.216.245.145","10/31/2017 11:16:27","0","395","1","","","","","Uruguay","Crani Lagomar","","","","","4","","","AR","07","","","21","26","2","3","4","1","2","2","3","1","3","1","3","3","3","lo bueno es ver y notar  el agradecimiento del paciente con actitudes.se podria mejorar muchas cosas del entorno de la clinica para la comodidad del paciente y atencion","",""
"29076487","188.80.131.17","10/31/2017 11:23:28","0","545","1","","","","","Portugal","Sanfil","","","","","5","","","PT","07","","","14","223","1","5","2","2","3","4","5","5","3","4","3","4","3","Aspectos a melhorar:
1. Timings menos apertados na altura de iniciar e terminar tratamentos.
2. Fornecer condições materiais para fazer cumprir procedimentos.
3. Formação dirigida aos objectivos pessoais e de cada clínica.
4. Tomar em atenção a experiência e conhecimento de quem trabalha no terreno na elaboração de procedimentos.
5. Remunerar profissionais de forma a que estes se sintam motivados e de acordo com prestação.","",""
"29076937","213.63.135.82","10/31/2017 11:33:01","0","13","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29077027","213.63.135.82","10/31/2017 11:34:58","0","12","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29077170","201.216.245.145","10/31/2017 11:39:00","0","265","1","","","","","Argentina","San Nicolás","","","","","4","","","AR","07","","","1","187","1","4","4","3","2","4","4","2","4","4","3","4","4","lo bueno de mi trabajo es que podes contar con el material necesario y se puede trabajar en forma segura. en ese sentido no hay nada que mejorar","",""
"29077173","93.113.0.19","10/31/2017 11:39:05","0","117","1","","","","","Romania","Constanta","","","","","180","","","RO","10","","","15","275","2","4","3","4","4","4","4","4","4","4","4","4","3","","",""
"29077329","201.190.140.28","10/31/2017 11:42:57","0","4","1","","","","","","","","","","","","","","PA","07","","","","","","","","","","","","","","","","","","","",""
"29077375","201.216.245.145","10/31/2017 11:44:15","0","438","1","","","","","Argentina","Avellaneda","","","","","4","","","AR","07","","","1","192","2","5","5","5","5","4","4","5","5","5","5","4","5","","",""
"29077419","201.216.245.145","10/31/2017 11:45:46","0","90","1","","","","","Argentina","Marmol","","","","","4","","","AR","07","","","1","195","1","4","3","3","4","2","4","3","4","2","4","2","1","","",""
"29077998","201.216.245.145","10/31/2017 12:01:19","0","440","1","","","","","Argentina","San Nicolás","","","","","4","","","AR","07","","","1","187","1","4","4","4","5","4","4","5","5","4","5","5","5","lo bueno es que tenemos buena coordinacion, y se trabaja en equipo. orgullosa de trabajar aca..","",""
"29078268","93.113.0.19","10/31/2017 12:08:44","0","6","1","","","","","","","","","","","","","","RO","10","","","","","","","","","","","","","","","","","","","",""
"29079882","213.63.135.82","10/31/2017 12:48:24","0","13","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29080104","213.63.135.82","10/31/2017 12:52:54","0","23","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29080185","213.63.135.82","10/31/2017 12:55:07","0","10","1","","","","","Portugal","","","","","","5","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29080222","213.63.135.82","10/31/2017 12:56:33","0","373","1","","","","","Portugal","Unidade de Almada","","","","","5","","","PT","14","","","14","211","1","4","2","3","3","1","5","2","4","3","3","2","3","","",""
"29080240","213.63.135.82","10/31/2017 12:57:05","0","718","1","","","","","Portugal","Unidade de Riba de Ave","","","","","5","","","PT","14","","","14","206","1","3","4","4","3","4","4","3","4","4","4","4","4","","",""
"29080250","213.63.135.82","10/31/2017 12:57:30","0","19","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29080307","213.63.2.151","10/31/2017 12:59:05","0","179","1","","","","","Portugal","Unidade de Riba de Ave","","","","","5","","","PT","17","","","14","206","1","4","4","5","4","5","5","5","4","5","5","4","4","","",""
"29080558","190.15.220.200","10/31/2017 13:06:43","0","206","1","","","","","Argentina","Maipú","","","","","4","","","AR","13","","","1","178","1","4","4","5","4","4","4","4","4","4","4","4","5","","",""
"29080849","95.95.86.68","10/31/2017 13:13:57","0","165","1","","","","","Portugal","Sanfil","","","","","5","","","PT","07","","","14","223","1","5","2","2","3","4","5","4","3","4","4","4","5","","",""
"29081738","213.63.135.82","10/31/2017 13:36:09","0","22","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29081924","213.63.135.82","10/31/2017 13:42:27","0","17","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29082018","201.216.245.145","10/31/2017 13:44:57","0","79","1","","","","","Argentina","San Fernando","","","","","4","","","AR","07","","","1","184","1","4","5","2","1","2","3","1","3","2","2","2","2","","",""
"29082067","213.63.135.82","10/31/2017 13:46:25","0","14","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"29082124","87.196.81.45","10/31/2017 13:47:49","0","287","1","","","","","Portugal","Sanfil","","","","","5","","","PT","","","","14","223","1","4","4","4","3","4","4","3","4","4","4","1","3","","",""
"29082135","201.216.245.145","10/31/2017 13:47:58","0","433","1","","","","","Argentina","Tucumán","","","","","4","","","AR","07","","","1","191","1","5","2","1","1","3","5","1","1","1","3","1","1","lo bueno la debolucion que hacen los pacientes con el trabajo realizado.lo malo exige mucho tiempo de trabajo, poca remuneracion y pocos recursos economicos","",""
"29082136","213.63.2.151","10/31/2017 13:48:00","0","18","1","","","","","Portugal","Unidade de Riba de Ave","","","","","5","","","PT","17","","","14","206","1","","","","","","","","","","","","","","",""
"29082174","213.63.135.82","10/31/2017 13:49:07","0","88","1","","","","","Portugal","Unidade de Paredes","","","","","5","","","PT","14","","","14","215","1","4","4","4","4","4","4","4","4","4","4","4","4","","",""
